lender_key,geography_key,date_key,reporting_period,approved_loan_count,approved_dollars,guaranty_dollars
1107,864,20240930,2024-09-30,4,186000,93000.0
795,1103,20240930,2024-09-30,1,186000,139500.0
1295,1548,20240930,2024-09-30,8,186000,97000.0
764,1033,20240930,2024-09-30,1,185300,138975.0
919,2193,20240930,2024-09-30,2,185100,157335.0
209,477,20240930,2024-09-30,1,185000,138750.0
754,626,20240930,2024-09-30,3,185000,92500.0
1107,1693,20240930,2024-09-30,2,185000,92500.0
919,344,20240930,2024-09-30,2,185000,157250.0
858,1867,20240930,2024-09-30,1,185000,138750.0
788,240,20240930,2024-09-30,2,185000,138750.0
818,2187,20240930,2024-09-30,3,185000,153750.0
818,886,20240930,2024-09-30,4,185000,92500.0
82,2039,20240930,2024-09-30,1,185000,138750.0
665,320,20240930,2024-09-30,1,185000,138750.0
830,2245,20240930,2024-09-30,1,185000,138750.0
209,1039,20240930,2024-09-30,1,185000,138750.0
186,866,20240930,2024-09-30,1,185000,92500.0
523,503,20240930,2024-09-30,3,185000,127500.0
1409,2019,20240930,2024-09-30,1,185000,138750.0
403,161,20240930,2024-09-30,1,185000,138750.0
1435,1040,20240930,2024-09-30,3,185000,130000.0
163,1036,20240930,2024-09-30,1,184700,138525.0
295,347,20240930,2024-09-30,1,184500,138375.0
494,1235,20240930,2024-09-30,1,184300,92150.0
523,1869,20240930,2024-09-30,1,184000,138000.0
818,1728,20240930,2024-09-30,5,184000,92000.0
702,49,20240930,2024-09-30,1,184000,138000.0
154,453,20240930,2024-09-30,1,184000,138000.0
976,942,20240930,2024-09-30,1,184000,138000.0
163,949,20240930,2024-09-30,2,183500,155975.0
408,1783,20240930,2024-09-30,2,183000,155550.0
97,1808,20240930,2024-09-30,3,183000,91500.0
1195,1389,20240930,2024-09-30,1,183000,137250.0
992,2212,20240930,2024-09-30,1,183000,91500.0
109,1386,20240930,2024-09-30,1,182700,91350.0
106,1977,20240930,2024-09-30,2,182700,137795.0
338,1735,20240930,2024-09-30,3,182500,137625.0
103,453,20240930,2024-09-30,2,182300,136725.0
1427,2250,20240930,2024-09-30,3,182000,130200.0
635,5,20240930,2024-09-30,1,182000,136500.0
605,986,20240930,2024-09-30,1,182000,136500.0
1047,2324,20240930,2024-09-30,1,181900,136425.0
416,1981,20240930,2024-09-30,1,181800,136350.0
305,1714,20240930,2024-09-30,2,181700,154445.0
1436,1538,20240930,2024-09-30,2,181600,129950.0
264,875,20240930,2024-09-30,1,181600,136200.0
219,1374,20240930,2024-09-30,1,181500,90750.0
1246,1124,20240930,2024-09-30,1,181300,135975.0
784,2268,20240930,2024-09-30,2,181100,153935.0
784,1662,20240930,2024-09-30,2,181100,153935.0
163,148,20240930,2024-09-30,2,181100,153935.0
1030,155,20240930,2024-09-30,1,180700,135525.0
200,2319,20240930,2024-09-30,1,180500,135375.0
343,542,20240930,2024-09-30,1,180500,135375.0
235,1479,20240930,2024-09-30,2,180300,153255.0
656,803,20240930,2024-09-30,1,180200,135150.0
1195,1300,20240930,2024-09-30,1,180000,135000.0
97,1775,20240930,2024-09-30,1,180000,90000.0
1441,130,20240930,2024-09-30,1,180000,135000.0
234,429,20240930,2024-09-30,2,180000,114500.0
38,835,20240930,2024-09-30,2,180000,127500.0
200,2208,20240930,2024-09-30,1,180000,135000.0
1219,869,20240930,2024-09-30,5,180000,90000.0
477,2154,20240930,2024-09-30,1,180000,135000.0
73,157,20240930,2024-09-30,1,180000,135000.0
200,2216,20240930,2024-09-30,1,180000,135000.0
328,692,20240930,2024-09-30,1,180000,135000.0
1080,1477,20240930,2024-09-30,2,180000,153000.0
795,869,20240930,2024-09-30,1,180000,135000.0
48,637,20240930,2024-09-30,1,180000,135000.0
742,2032,20240930,2024-09-30,2,180000,90000.0
818,1489,20240930,2024-09-30,2,180000,90000.0
235,155,20240930,2024-09-30,2,180000,153000.0
1066,804,20240930,2024-09-30,1,180000,135000.0
708,657,20240930,2024-09-30,1,180000,135000.0
742,2066,20240930,2024-09-30,3,180000,90000.0
1163,264,20240930,2024-09-30,1,180000,135000.0
205,940,20240930,2024-09-30,1,180000,135000.0
71,109,20240930,2024-09-30,1,180000,135000.0
818,2159,20240930,2024-09-30,2,180000,125000.0
190,925,20240930,2024-09-30,1,180000,135000.0
1459,2328,20240930,2024-09-30,2,180000,153000.0
178,74,20240930,2024-09-30,1,180000,135000.0
326,1465,20240930,2024-09-30,1,180000,90000.0
92,188,20240930,2024-09-30,1,180000,135000.0
88,1053,20240930,2024-09-30,1,180000,135000.0
754,515,20240930,2024-09-30,1,179900,89950.0
919,736,20240930,2024-09-30,2,179700,152745.0
1065,616,20240930,2024-09-30,2,179500,152575.0
264,1662,20240930,2024-09-30,1,179400,134550.0
1358,1179,20240930,2024-09-30,4,179100,148700.0
1415,2180,20240930,2024-09-30,1,179000,134250.0
197,1921,20240930,2024-09-30,1,179000,134250.0
784,2004,20240930,2024-09-30,1,178700,134025.0
310,1619,20240930,2024-09-30,1,178500,133875.0
1065,2228,20240930,2024-09-30,1,178500,133875.0
919,154,20240930,2024-09-30,2,178300,151555.0
326,1443,20240930,2024-09-30,2,178300,89150.0
632,1202,20240930,2024-09-30,1,178000,133500.0
1466,217,20240930,2024-09-30,2,177500,141250.0
884,2235,20240930,2024-09-30,1,177500,133125.0
514,1977,20240930,2024-09-30,1,177000,88500.0
1113,1033,20240930,2024-09-30,1,176900,132675.0
916,1981,20240930,2024-09-30,1,176300,132225.0
641,1310,20240930,2024-09-30,1,176000,88000.0
837,1374,20240930,2024-09-30,1,176000,132000.0
671,1573,20240930,2024-09-30,1,176000,132000.0
784,2160,20240930,2024-09-30,2,176000,149600.0
784,107,20240930,2024-09-30,2,176000,149600.0
906,242,20240930,2024-09-30,1,175900,131925.0
510,365,20240930,2024-09-30,1,175000,131250.0
1049,981,20240930,2024-09-30,1,175000,87500.0
286,1714,20240930,2024-09-30,1,175000,131250.0
1195,203,20240930,2024-09-30,1,175000,131250.0
905,1277,20240930,2024-09-30,1,175000,131250.0
905,35,20240930,2024-09-30,1,175000,131250.0
1163,50,20240930,2024-09-30,1,175000,131250.0
209,181,20240930,2024-09-30,1,175000,131250.0
933,1443,20240930,2024-09-30,3,175000,106250.0
1222,1579,20240930,2024-09-30,2,175000,131250.0
109,1456,20240930,2024-09-30,1,175000,87500.0
742,2160,20240930,2024-09-30,1,175000,87500.0
404,2236,20240930,2024-09-30,1,175000,87500.0
905,1099,20240930,2024-09-30,1,175000,131250.0
328,1059,20240930,2024-09-30,2,175000,122500.0
430,1472,20240930,2024-09-30,1,175000,131250.0
1431,239,20240930,2024-09-30,1,175000,87500.0
905,2318,20240930,2024-09-30,1,175000,131250.0
235,1257,20240930,2024-09-30,2,175000,148750.0
14,177,20240930,2024-09-30,1,175000,131250.0
1313,2063,20240930,2024-09-30,1,175000,87500.0
905,1820,20240930,2024-09-30,2,175000,148750.0
754,1674,20240930,2024-09-30,1,175000,87500.0
156,163,20240930,2024-09-30,2,175000,87500.0
1163,386,20240930,2024-09-30,1,175000,131250.0
1163,263,20240930,2024-09-30,1,175000,131250.0
145,1178,20240930,2024-09-30,2,175000,140000.0
1291,443,20240930,2024-09-30,1,175000,87500.0
1065,614,20240930,2024-09-30,2,175000,148750.0
818,1387,20240930,2024-09-30,4,175000,87500.0
209,1379,20240930,2024-09-30,1,175000,131250.0
479,332,20240930,2024-09-30,1,175000,131250.0
109,1460,20240930,2024-09-30,1,175000,87500.0
326,1683,20240930,2024-09-30,1,175000,87500.0
905,2179,20240930,2024-09-30,2,175000,148750.0
109,570,20240930,2024-09-30,1,175000,87500.0
279,2329,20240930,2024-09-30,2,175000,125000.0
1435,302,20240930,2024-09-30,9,175000,87500.0
1065,750,20240930,2024-09-30,2,175000,148750.0
933,640,20240930,2024-09-30,2,175000,125000.0
905,204,20240930,2024-09-30,1,175000,131250.0
678,626,20240930,2024-09-30,1,175000,87500.0
905,1569,20240930,2024-09-30,1,175000,131250.0
209,756,20240930,2024-09-30,1,175000,131250.0
261,168,20240930,2024-09-30,2,175000,87500.0
1418,2130,20240930,2024-09-30,2,175000,87500.0
225,1324,20240930,2024-09-30,1,175000,87500.0
1436,761,20240930,2024-09-30,1,175000,87500.0
754,1685,20240930,2024-09-30,5,175000,87500.0
209,697,20240930,2024-09-30,1,175000,131250.0
919,1689,20240930,2024-09-30,2,174900,148665.0
977,1692,20240930,2024-09-30,1,174800,131100.0
919,1970,20240930,2024-09-30,4,174400,148240.0
1066,816,20240930,2024-09-30,1,174300,130725.0
97,1806,20240930,2024-09-30,2,174000,87000.0
582,1524,20240930,2024-09-30,1,174000,130500.0
844,1662,20240930,2024-09-30,2,174000,147900.0
1409,161,20240930,2024-09-30,1,174000,130500.0
671,2307,20240930,2024-09-30,1,174000,130500.0
628,334,20240930,2024-09-30,1,174000,130500.0
305,861,20240930,2024-09-30,2,174000,147900.0
739,487,20240930,2024-09-30,1,173900,130425.0
231,1256,20240930,2024-09-30,1,173600,130200.0
154,477,20240930,2024-09-30,1,173500,130125.0
919,1377,20240930,2024-09-30,4,173400,147390.0
1295,910,20240930,2024-09-30,4,173400,86700.0
1419,1634,20240930,2024-09-30,1,173000,129750.0
1166,1145,20240930,2024-09-30,1,173000,129750.0
561,195,20240930,2024-09-30,1,172900,129675.0
632,1206,20240930,2024-09-30,1,172800,129600.0
919,1450,20240930,2024-09-30,2,172700,146795.0
97,1756,20240930,2024-09-30,3,172700,86350.0
919,247,20240930,2024-09-30,2,172600,146710.0
1222,1573,20240930,2024-09-30,2,172500,146625.0
1368,531,20240930,2024-09-30,5,172500,86250.0
479,2148,20240930,2024-09-30,1,172500,129375.0
1034,130,20240930,2024-09-30,1,172000,129000.0
109,540,20240930,2024-09-30,1,172000,86000.0
74,72,20240930,2024-09-30,2,172000,111200.0
494,2385,20240930,2024-09-30,1,171900,128925.0
1065,1590,20240930,2024-09-30,1,171500,128625.0
1167,102,20240930,2024-09-30,1,171500,128625.0
792,1845,20240930,2024-09-30,1,171000,128250.0
1161,59,20240930,2024-09-30,1,171000,128250.0
1455,761,20240930,2024-09-30,2,170700,85350.0
1362,482,20240930,2024-09-30,6,170500,85250.0
479,1251,20240930,2024-09-30,1,170500,127875.0
627,400,20240930,2024-09-30,1,170400,127800.0
801,1708,20240930,2024-09-30,1,170100,127575.0
589,1470,20240930,2024-09-30,3,170000,85000.0
1121,1006,20240930,2024-09-30,1,170000,85000.0
683,609,20240930,2024-09-30,1,170000,127500.0
330,1472,20240930,2024-09-30,1,170000,127500.0
1195,308,20240930,2024-09-30,1,170000,127500.0
1065,203,20240930,2024-09-30,4,170000,144500.0
1195,211,20240930,2024-09-30,1,170000,127500.0
795,2326,20240930,2024-09-30,1,170000,127500.0
1219,262,20240930,2024-09-30,4,170000,85000.0
742,868,20240930,2024-09-30,1,170000,85000.0
1219,1291,20240930,2024-09-30,3,170000,85000.0
919,1398,20240930,2024-09-30,2,170000,144500.0
919,1996,20240930,2024-09-30,2,170000,144500.0
371,1223,20240930,2024-09-30,1,170000,127500.0
1295,2326,20240930,2024-09-30,3,170000,102500.0
209,572,20240930,2024-09-30,1,170000,127500.0
742,1945,20240930,2024-09-30,2,170000,85000.0
1045,997,20240930,2024-09-30,2,170000,137500.0
1368,525,20240930,2024-09-30,4,170000,85000.0
818,1439,20240930,2024-09-30,2,170000,85000.0
1368,530,20240930,2024-09-30,5,169800,84900.0
78,2332,20240930,2024-09-30,1,169300,126975.0
1065,2127,20240930,2024-09-30,3,169000,143650.0
163,1071,20240930,2024-09-30,2,168900,143565.0
293,314,20240930,2024-09-30,1,168800,126600.0
1078,759,20240930,2024-09-30,1,168700,126525.0
1065,2328,20240930,2024-09-30,2,168500,143225.0
1065,1414,20240930,2024-09-30,2,168300,143055.0
510,1157,20240930,2024-09-30,1,168000,126000.0
825,1286,20240930,2024-09-30,1,168000,126000.0
40,1865,20240930,2024-09-30,1,168000,126000.0
24,7,20240930,2024-09-30,1,168000,126000.0
235,2315,20240930,2024-09-30,3,167700,142545.0
919,1068,20240930,2024-09-30,2,167500,142375.0
1160,487,20240930,2024-09-30,1,167500,83750.0
706,916,20240930,2024-09-30,1,167400,125550.0
919,1470,20240930,2024-09-30,3,167300,142205.0
784,345,20240930,2024-09-30,2,167200,142120.0
1018,354,20240930,2024-09-30,1,167000,125250.0
1107,1479,20240930,2024-09-30,2,167000,83500.0
1065,1704,20240930,2024-09-30,4,166500,141525.0
514,816,20240930,2024-09-30,1,166300,124725.0
1063,477,20240930,2024-09-30,1,166200,124650.0
1126,2001,20240930,2024-09-30,1,166000,124500.0
1065,2242,20240930,2024-09-30,1,166000,124500.0
1260,1514,20240930,2024-09-30,1,166000,83000.0
1163,1173,20240930,2024-09-30,1,166000,124500.0
1072,1913,20240930,2024-09-30,1,165800,124350.0
382,2118,20240930,2024-09-30,4,165800,82900.0
1003,538,20240930,2024-09-30,3,165500,140675.0
209,1337,20240930,2024-09-30,1,165000,123750.0
70,87,20240930,2024-09-30,1,165000,123750.0
205,2258,20240930,2024-09-30,1,165000,123750.0
209,1439,20240930,2024-09-30,1,165000,123750.0
368,1845,20240930,2024-09-30,1,165000,123750.0
818,1677,20240930,2024-09-30,4,165000,117500.0
209,324,20240930,2024-09-30,1,165000,123750.0
1186,1310,20240930,2024-09-30,3,165000,82500.0
209,1891,20240930,2024-09-30,1,165000,123750.0
215,164,20240930,2024-09-30,1,165000,123750.0
1357,1977,20240930,2024-09-30,1,165000,123750.0
742,1926,20240930,2024-09-30,1,165000,82500.0
795,1628,20240930,2024-09-30,1,165000,123750.0
209,68,20240930,2024-09-30,1,165000,123750.0
209,389,20240930,2024-09-30,1,165000,123750.0
209,1634,20240930,2024-09-30,1,165000,123750.0
742,1489,20240930,2024-09-30,3,165000,82500.0
16,199,20240930,2024-09-30,1,165000,123750.0
641,1043,20240930,2024-09-30,1,165000,123750.0
209,150,20240930,2024-09-30,1,165000,123750.0
645,1615,20240930,2024-09-30,1,164800,123600.0
862,985,20240930,2024-09-30,1,164700,82350.0
1065,177,20240930,2024-09-30,2,164500,139825.0
1000,40,20240930,2024-09-30,2,164200,139570.0
664,861,20240930,2024-09-30,1,164000,123000.0
1065,2296,20240930,2024-09-30,1,164000,123000.0
1362,1919,20240930,2024-09-30,4,164000,82000.0
1065,1081,20240930,2024-09-30,4,164000,139400.0
1065,1492,20240930,2024-09-30,3,163500,128625.0
259,961,20240930,2024-09-30,1,163200,122400.0
1435,1935,20240930,2024-09-30,2,163100,114825.0
121,192,20240930,2024-09-30,1,163000,122250.0
1362,2127,20240930,2024-09-30,4,163000,81500.0
1205,1669,20240930,2024-09-30,1,163000,122250.0
1409,353,20240930,2024-09-30,1,163000,122250.0
272,857,20240930,2024-09-30,1,162900,81450.0
795,1269,20240930,2024-09-30,1,162500,121875.0
1295,266,20240930,2024-09-30,2,162100,115325.0
632,1209,20240930,2024-09-30,2,162000,120200.0
169,1669,20240930,2024-09-30,1,162000,121500.0
96,1597,20240930,2024-09-30,1,162000,121500.0
109,1447,20240930,2024-09-30,1,162000,81000.0
1436,1672,20240930,2024-09-30,1,162000,121500.0
840,949,20240930,2024-09-30,1,162000,121500.0
691,489,20240930,2024-09-30,2,161900,137615.0
1210,1036,20240930,2024-09-30,2,161000,128100.0
945,680,20240930,2024-09-30,1,160900,120675.0
57,167,20240930,2024-09-30,2,160700,119095.0
488,2099,20240930,2024-09-30,1,160500,120375.0
742,2359,20240930,2024-09-30,1,160000,80000.0
905,1152,20240930,2024-09-30,2,160000,132500.0
665,367,20240930,2024-09-30,1,160000,120000.0
1107,1811,20240930,2024-09-30,3,160000,80000.0
1368,1665,20240930,2024-09-30,4,160000,80000.0
526,1102,20240930,2024-09-30,1,160000,80000.0
453,431,20240930,2024-09-30,2,160000,120000.0
1219,1676,20240930,2024-09-30,2,160000,80000.0
514,1968,20240930,2024-09-30,1,160000,80000.0
977,2011,20240930,2024-09-30,6,160000,80000.0
1107,855,20240930,2024-09-30,3,160000,80000.0
1163,1253,20240930,2024-09-30,2,160000,136000.0
153,1013,20240930,2024-09-30,1,160000,80000.0
742,1033,20240930,2024-09-30,2,160000,80000.0
1219,901,20240930,2024-09-30,3,160000,80000.0
479,1579,20240930,2024-09-30,1,160000,120000.0
393,1271,20240930,2024-09-30,1,160000,120000.0
905,2341,20240930,2024-09-30,2,160000,132500.0
179,1201,20240930,2024-09-30,1,160000,120000.0
1065,942,20240930,2024-09-30,4,159500,135575.0
1044,1530,20240930,2024-09-30,2,159000,79500.0
1295,922,20240930,2024-09-30,5,159000,117650.0
258,988,20240930,2024-09-30,2,158200,96600.0
1021,2226,20240930,2024-09-30,1,158000,118500.0
523,122,20240930,2024-09-30,2,157900,99215.0
919,2338,20240930,2024-09-30,2,157800,134130.0
494,2168,20240930,2024-09-30,1,157500,78750.0
358,697,20240930,2024-09-30,1,157500,118125.0
853,561,20240930,2024-09-30,2,157200,124870.0
1295,752,20240930,2024-09-30,2,157000,78500.0
792,2093,20240930,2024-09-30,2,157000,133450.0
1295,934,20240930,2024-09-30,4,157000,78500.0
1237,1894,20240930,2024-09-30,1,157000,117750.0
671,323,20240930,2024-09-30,1,156800,117600.0
784,1651,20240930,2024-09-30,2,156500,133025.0
1000,1158,20240930,2024-09-30,1,156500,117375.0
1228,1952,20240930,2024-09-30,1,156400,117300.0
488,584,20240930,2024-09-30,1,156100,117075.0
1065,1837,20240930,2024-09-30,1,155500,116625.0
1334,911,20240930,2024-09-30,1,155400,116550.0
495,1121,20240930,2024-09-30,3,155200,89920.0
209,2206,20240930,2024-09-30,1,155000,116250.0
209,338,20240930,2024-09-30,1,155000,116250.0
1195,367,20240930,2024-09-30,2,155000,131750.0
977,697,20240930,2024-09-30,3,155000,105000.0
209,2323,20240930,2024-09-30,1,155000,116250.0
685,988,20240930,2024-09-30,1,155000,116250.0
1065,564,20240930,2024-09-30,2,155000,131750.0
205,293,20240930,2024-09-30,1,155000,116250.0
905,1711,20240930,2024-09-30,2,155000,131750.0
209,1398,20240930,2024-09-30,1,155000,116250.0
742,836,20240930,2024-09-30,2,155000,77500.0
160,890,20240930,2024-09-30,2,155000,77500.0
905,1708,20240930,2024-09-30,2,155000,103750.0
231,1243,20240930,2024-09-30,1,155000,116250.0
911,855,20240930,2024-09-30,2,155000,77500.0
386,863,20240930,2024-09-30,3,154900,87915.0
3,2086,20240930,2024-09-30,1,154800,116100.0
488,2021,20240930,2024-09-30,1,154200,115650.0
1409,2062,20240930,2024-09-30,1,154000,115500.0
1439,1349,20240930,2024-09-30,1,154000,77000.0
968,355,20240930,2024-09-30,1,153900,115425.0
1065,666,20240930,2024-09-30,2,153500,120125.0
1065,1913,20240930,2024-09-30,2,153500,130475.0
491,1526,20240930,2024-09-30,1,153000,114750.0
966,1795,20240930,2024-09-30,1,153000,114750.0
109,798,20240930,2024-09-30,1,153000,76500.0
241,599,20240930,2024-09-30,1,153000,76500.0
1409,1641,20240930,2024-09-30,1,153000,114750.0
109,2268,20240930,2024-09-30,1,153000,76500.0
853,1110,20240930,2024-09-30,2,152900,129965.0
1417,572,20240930,2024-09-30,1,152500,76250.0
398,1948,20240930,2024-09-30,1,152500,114375.0
1435,158,20240930,2024-09-30,10,152500,76250.0
1362,2275,20240930,2024-09-30,2,152200,107900.0
1295,1569,20240930,2024-09-30,1,152000,76000.0
1408,2079,20240930,2024-09-30,1,152000,76000.0
881,1445,20240930,2024-09-30,1,151300,113475.0
715,1072,20240930,2024-09-30,2,151000,119600.0
169,165,20240930,2024-09-30,1,151000,113250.0
749,902,20240930,2024-09-30,1,150500,112875.0
784,1719,20240930,2024-09-30,2,150300,127755.0
235,1922,20240930,2024-09-30,2,150300,127755.0
450,713,20240930,2024-09-30,1,150200,75100.0
109,282,20240930,2024-09-30,1,150000,75000.0
305,316,20240930,2024-09-30,1,150000,127500.0
682,1274,20240930,2024-09-30,1,150000,127500.0
784,880,20240930,2024-09-30,1,150000,127500.0
1163,350,20240930,2024-09-30,1,150000,127500.0
1163,1816,20240930,2024-09-30,1,150000,127500.0
109,1474,20240930,2024-09-30,1,150000,75000.0
163,1323,20240930,2024-09-30,1,150000,127500.0
163,1825,20240930,2024-09-30,1,150000,127500.0
552,1735,20240930,2024-09-30,1,150000,127500.0
919,1935,20240930,2024-09-30,1,150000,127500.0
1072,575,20240930,2024-09-30,1,150000,75000.0
1343,1319,20240930,2024-09-30,1,150000,75000.0
235,645,20240930,2024-09-30,1,150000,127500.0
479,1257,20240930,2024-09-30,1,150000,127500.0
479,1947,20240930,2024-09-30,1,150000,112500.0
878,201,20240930,2024-09-30,1,150000,127500.0
919,650,20240930,2024-09-30,1,150000,127500.0
1390,1378,20240930,2024-09-30,1,150000,127500.0
116,2158,20240930,2024-09-30,1,150000,75000.0
163,2123,20240930,2024-09-30,1,150000,127500.0
163,2287,20240930,2024-09-30,1,150000,127500.0
218,242,20240930,2024-09-30,2,150000,75000.0
305,107,20240930,2024-09-30,1,150000,127500.0
305,731,20240930,2024-09-30,1,150000,127500.0
305,1335,20240930,2024-09-30,1,150000,127500.0
901,1466,20240930,2024-09-30,1,150000,127500.0
1295,1018,20240930,2024-09-30,1,150000,127500.0
1390,2193,20240930,2024-09-30,1,150000,127500.0
305,1832,20240930,2024-09-30,1,150000,127500.0
305,1845,20240930,2024-09-30,1,150000,127500.0
919,10,20240930,2024-09-30,1,150000,127500.0
1466,1952,20240930,2024-09-30,1,150000,127500.0
163,145,20240930,2024-09-30,1,150000,127500.0
163,820,20240930,2024-09-30,1,150000,127500.0
163,890,20240930,2024-09-30,1,150000,127500.0
235,287,20240930,2024-09-30,1,150000,127500.0
235,2093,20240930,2024-09-30,1,150000,127500.0
305,1646,20240930,2024-09-30,1,150000,127500.0
396,1051,20240930,2024-09-30,1,150000,127500.0
479,238,20240930,2024-09-30,1,150000,127500.0
552,1691,20240930,2024-09-30,1,150000,127500.0
682,129,20240930,2024-09-30,1,150000,127500.0
784,715,20240930,2024-09-30,1,150000,127500.0
1295,204,20240930,2024-09-30,2,150000,92500.0
1329,1218,20240930,2024-09-30,1,150000,75000.0
163,147,20240930,2024-09-30,1,150000,127500.0
479,624,20240930,2024-09-30,1,150000,75000.0
742,1552,20240930,2024-09-30,1,150000,75000.0
811,151,20240930,2024-09-30,1,150000,127500.0
1390,2208,20240930,2024-09-30,1,150000,127500.0
163,416,20240930,2024-09-30,1,150000,127500.0
163,2014,20240930,2024-09-30,1,150000,127500.0
350,742,20240930,2024-09-30,1,150000,75000.0
479,1402,20240930,2024-09-30,1,150000,127500.0
905,915,20240930,2024-09-30,1,150000,112500.0
1065,2208,20240930,2024-09-30,1,150000,127500.0
163,847,20240930,2024-09-30,1,150000,127500.0
235,602,20240930,2024-09-30,1,150000,127500.0
235,1244,20240930,2024-09-30,1,150000,127500.0
305,1641,20240930,2024-09-30,1,150000,127500.0
305,1962,20240930,2024-09-30,1,150000,127500.0
905,1821,20240930,2024-09-30,1,150000,127500.0
919,1069,20240930,2024-09-30,1,150000,127500.0
1065,1970,20240930,2024-09-30,3,150000,127500.0
1129,1996,20240930,2024-09-30,1,150000,127500.0
1390,2048,20240930,2024-09-30,1,150000,127500.0
305,1996,20240930,2024-09-30,1,150000,127500.0
1065,503,20240930,2024-09-30,1,150000,127500.0
1390,307,20240930,2024-09-30,1,150000,127500.0
305,747,20240930,2024-09-30,1,150000,127500.0
682,68,20240930,2024-09-30,1,150000,127500.0
682,1816,20240930,2024-09-30,1,150000,127500.0
742,663,20240930,2024-09-30,1,150000,75000.0
916,501,20240930,2024-09-30,1,150000,127500.0
1184,1368,20240930,2024-09-30,1,150000,75000.0
1220,968,20240930,2024-09-30,1,150000,127500.0
1390,1851,20240930,2024-09-30,1,150000,127500.0
163,1265,20240930,2024-09-30,1,150000,127500.0
163,2166,20240930,2024-09-30,1,150000,127500.0
305,2184,20240930,2024-09-30,1,150000,127500.0
479,1976,20240930,2024-09-30,1,150000,127500.0
580,146,20240930,2024-09-30,1,150000,127500.0
784,1253,20240930,2024-09-30,1,150000,127500.0
784,1424,20240930,2024-09-30,1,150000,127500.0
905,2103,20240930,2024-09-30,1,150000,127500.0
124,1368,20240930,2024-09-30,1,150000,75000.0
196,823,20240930,2024-09-30,1,150000,127500.0
200,2179,20240930,2024-09-30,1,150000,127500.0
235,853,20240930,2024-09-30,1,150000,127500.0
305,1563,20240930,2024-09-30,1,150000,127500.0
479,623,20240930,2024-09-30,1,150000,127500.0
1295,1537,20240930,2024-09-30,1,150000,127500.0
1390,921,20240930,2024-09-30,1,150000,127500.0
235,889,20240930,2024-09-30,1,150000,127500.0
235,2162,20240930,2024-09-30,1,150000,127500.0
281,601,20240930,2024-09-30,1,150000,75000.0
235,1660,20240930,2024-09-30,1,150000,127500.0
932,490,20240930,2024-09-30,1,150000,75000.0
1466,522,20240930,2024-09-30,1,150000,127500.0
163,705,20240930,2024-09-30,1,150000,127500.0
235,1077,20240930,2024-09-30,1,150000,127500.0
235,2016,20240930,2024-09-30,1,150000,127500.0
264,623,20240930,2024-09-30,1,150000,127500.0
305,2011,20240930,2024-09-30,1,150000,127500.0
682,337,20240930,2024-09-30,1,150000,127500.0
905,2356,20240930,2024-09-30,1,150000,127500.0
919,2277,20240930,2024-09-30,1,150000,127500.0
1163,1906,20240930,2024-09-30,1,150000,127500.0
1330,997,20240930,2024-09-30,1,150000,127500.0
1390,2307,20240930,2024-09-30,1,150000,127500.0
235,188,20240930,2024-09-30,1,150000,127500.0
398,201,20240930,2024-09-30,1,150000,127500.0
479,810,20240930,2024-09-30,1,150000,127500.0
645,1594,20240930,2024-09-30,1,150000,127500.0
726,2043,20240930,2024-09-30,1,150000,127500.0
784,118,20240930,2024-09-30,1,150000,127500.0
784,678,20240930,2024-09-30,1,150000,127500.0
1390,2136,20240930,2024-09-30,1,150000,127500.0
163,2061,20240930,2024-09-30,1,150000,127500.0
305,1711,20240930,2024-09-30,1,150000,127500.0
305,2051,20240930,2024-09-30,1,150000,127500.0
682,46,20240930,2024-09-30,1,150000,127500.0
784,2150,20240930,2024-09-30,1,150000,127500.0
1390,2011,20240930,2024-09-30,1,150000,127500.0
163,584,20240930,2024-09-30,1,150000,127500.0
163,1304,20240930,2024-09-30,1,150000,127500.0
163,1936,20240930,2024-09-30,1,150000,127500.0
235,741,20240930,2024-09-30,1,150000,127500.0
390,541,20240930,2024-09-30,1,150000,127500.0
552,1080,20240930,2024-09-30,1,150000,127500.0
784,73,20240930,2024-09-30,1,150000,127500.0
784,1670,20240930,2024-09-30,1,150000,127500.0
163,948,20240930,2024-09-30,1,150000,127500.0
163,1400,20240930,2024-09-30,1,150000,127500.0
235,1264,20240930,2024-09-30,1,150000,127500.0
305,1584,20240930,2024-09-30,1,150000,127500.0
479,2398,20240930,2024-09-30,1,150000,127500.0
1390,1246,20240930,2024-09-30,1,150000,127500.0
163,1827,20240930,2024-09-30,1,150000,127500.0
482,1466,20240930,2024-09-30,1,150000,75000.0
688,1022,20240930,2024-09-30,1,150000,127500.0
995,1968,20240930,2024-09-30,1,150000,127500.0
1390,1041,20240930,2024-09-30,1,150000,127500.0
1390,1836,20240930,2024-09-30,1,150000,127500.0
1470,2273,20240930,2024-09-30,1,150000,75000.0
102,1374,20240930,2024-09-30,1,150000,127500.0
163,485,20240930,2024-09-30,1,150000,127500.0
235,880,20240930,2024-09-30,1,150000,127500.0
258,981,20240930,2024-09-30,1,150000,75000.0
651,306,20240930,2024-09-30,1,150000,127500.0
682,1389,20240930,2024-09-30,1,150000,127500.0
784,1245,20240930,2024-09-30,1,150000,127500.0
784,1358,20240930,2024-09-30,1,150000,127500.0
1390,687,20240930,2024-09-30,1,150000,127500.0
1390,2192,20240930,2024-09-30,1,150000,127500.0
